Key,Source,Context,Changes,English,schinese
aec_quest_T00_A3_name,quests,Quest,,[8800CC][[8F06CF]A[9C11D5]E[A217D7]C[A91CDA]][B022DD] [BD2DE3]T[C433E6]0[CA39E8]0[D744EE] [DE4AF1]B[E54FF4]a[EB55F7]s[F860FC]i[FF66FF]c[F860FC] [EB55F7]C[E54FF4]l[DE4AF1]e[D744EE]a[CA39E8]r[C433E6] [BD2DE3]|[B022DD] [A91CDA]L[A217D7]a[9C11D5]r[8F06CF]g[8800CC]e[-],[FFD700][AEC][-] [DECEA3]T00 基础清剿[-] | 大型
aec_quest_T00_A3_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Large location has been flagged with Basic AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个大型兴趣点已被标记，其中有T00基础级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T00_A4_name,quests,Quest,,[8800CC][[8F06CF]A[9C11D5]E[A217D7]C[A91CDA]][B628E0] [BD2DE3]T[C433E6]0[D13EEB]0[D744EE] [DE4AF1]B[EB55F7]a[F25BF9]s[F860FC]i[F860FC]c[F25BF9] [EB55F7]C[DE4AF1]l[D744EE]e[D13EEB]a[C433E6]r[BD2DE3] [B628E0]|[A91CDA] [A217D7]H[9C11D5]u[8F06CF]g[8800CC]e[-],[FFD700][AEC][-] [DECEA3]T00 基础清剿[-] | 巨型
aec_quest_T00_A4_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Huge location has been flagged with Basic AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个巨型兴趣点已被标记，其中有T00基础级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T00_A5_name,quests,Quest,,[8800CC][[8F06CF]A[950BD2]E[A217D7]C[A91CDA]][B022DD] [B628E0]T[BD2DE3]0[CA39E8]0[D13EEB] [D744EE]B[DE4AF1]a[E54FF4]s[F25BF9]i[F860FC]c[FF66FF] [F860FC]C[F25BF9]l[E54FF4]e[DE4AF1]a[D744EE]r[D13EEB] [CA39E8]|[BD2DE3] [B628E0]M[B022DD]a[A91CDA]s[A217D7]s[950BD2]i[8F06CF]v[8800CC]e[-],[FFD700][AEC][-] [DECEA3]T00 基础清剿[-] | 超大型
aec_quest_T00_A5_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Massive location has been flagged with Basic AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个超大型兴趣点已被标记，其中有T00基础级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T01_A1_name,quests,Quest,,[8800CC][[8F06CF]A[9C11D5]E[A217D7]C[A91CDA]][B022DD] [BD2DE3]T[C433E6]0[CA39E8]1[D744EE] [DE4AF1]F[E54FF4]e[EB55F7]r[F860FC]a[FF66FF]l[F860FC] [EB55F7]C[E54FF4]l[DE4AF1]e[D744EE]a[CA39E8]r[C433E6] [BD2DE3]|[B022DD] [A91CDA]S[A217D7]m[9C11D5]a[8F06CF]l[8800CC]l[-],[FFD700][AEC][-] [DECEA3]T01 凶暴清剿[-] | 小型
aec_quest_T01_A1_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Small location has been flagged with Feral AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个小型兴趣点已被标记，其中有T01凶暴级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T01_A2_name,quests,Quest,,[8800CC][[8F06CF]A[950BD2]E[A217D7]C[A91CDA]][B022DD] [B628E0]T[C433E6]0[CA39E8]1[D13EEB] [D744EE]F[E54FF4]e[EB55F7]r[F25BF9]a[F860FC]l[F860FC] [F25BF9]C[EB55F7]l[E54FF4]e[D744EE]a[D13EEB]r[CA39E8] [C433E6]|[B628E0] [B022DD]M[A91CDA]e[A217D7]d[950BD2]i[8F06CF]u[8800CC]m[-],[FFD700][AEC][-] [DECEA3]T01 凶暴清剿[-] | 中型
aec_quest_T01_A2_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Medium location has been flagged with Feral AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个中型兴趣点已被标记，其中有T01凶暴级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T01_A3_name,quests,Quest,,[8800CC][[8F06CF]A[9C11D5]E[A217D7]C[A91CDA]][B022DD] [BD2DE3]T[C433E6]0[CA39E8]1[D744EE] [DE4AF1]F[E54FF4]e[EB55F7]r[F860FC]a[FF66FF]l[F860FC] [EB55F7]C[E54FF4]l[DE4AF1]e[D744EE]a[CA39E8]r[C433E6] [BD2DE3]|[B022DD] [A91CDA]L[A217D7]a[9C11D5]r[8F06CF]g[8800CC]e[-],[FFD700][AEC][-] [DECEA3]T01 凶暴清剿[-] | 大型
aec_quest_T01_A3_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Large location has been flagged with Feral AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个大型兴趣点已被标记，其中有T01凶暴级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T01_A4_name,quests,Quest,,[8800CC][[8F06CF]A[9C11D5]E[A217D7]C[A91CDA]][B628E0] [BD2DE3]T[C433E6]0[D13EEB]1[D744EE] [DE4AF1]F[EB55F7]e[F25BF9]r[F860FC]a[F860FC]l[F25BF9] [EB55F7]C[DE4AF1]l[D744EE]e[D13EEB]a[C433E6]r[BD2DE3] [B628E0]|[A91CDA] [A217D7]H[9C11D5]u[8F06CF]g[8800CC]e[-],[FFD700][AEC][-] [DECEA3]T01 凶暴清剿[-] | 巨型
aec_quest_T01_A4_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Huge location has been flagged with Feral AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个巨型兴趣点已被标记，其中有T01凶暴级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T01_A5_name,quests,Quest,,[8800CC][[8F06CF]A[950BD2]E[A217D7]C[A91CDA]][B022DD] [B628E0]T[BD2DE3]0[CA39E8]1[D13EEB] [D744EE]F[DE4AF1]e[E54FF4]r[F25BF9]a[F860FC]l[FF66FF] [F860FC]C[F25BF9]l[E54FF4]e[DE4AF1]a[D744EE]r[D13EEB] [CA39E8]|[BD2DE3] [B628E0]M[B022DD]a[A91CDA]s[A217D7]s[950BD2]i[8F06CF]v[8800CC]e[-],[FFD700][AEC][-] [DECEA3]T01 凶暴清剿[-] | 超大型
aec_quest_T01_A5_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Massive location has been flagged with Feral AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个超大型兴趣点已被标记，其中有T01凶暴级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T02_A1_name,quests,Quest,,[8800CC][[8F06CF]A[950BD2]E[9C11D5]C[A91CDA]][B022DD] [B628E0]T[BD2DE3]0[C433E6]2[CA39E8] [D744EE]R[DE4AF1]a[E54FF4]d[EB55F7]i[F25BF9]a[F860FC]t[F860FC]e[F25BF9]d[EB55F7] [E54FF4]C[DE4AF1]l[D744EE]e[CA39E8]a[C433E6]r[BD2DE3] [B628E0]|[B022DD] [A91CDA]S[9C11D5]m[950BD2]a[8F06CF]l[8800CC]l[-],[FFD700][AEC][-] [DECEA3]T02 辐射清剿[-] | 小型
aec_quest_T02_A1_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Small location has been flagged with Radiated AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个小型兴趣点已被标记，其中有T02辐射级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T02_A2_name,quests,Quest,,[8800CC][[8F06CF]A[950BD2]E[9C11D5]C[A217D7]][B022DD] [B628E0]T[BD2DE3]0[C433E6]2[CA39E8] [D13EEB]R[D744EE]a[E54FF4]d[EB55F7]i[F25BF9]a[F860FC]t[FF66FF]e[F860FC]d[F25BF9] [EB55F7]C[E54FF4]l[D744EE]e[D13EEB]a[CA39E8]r[C433E6] [BD2DE3]|[B628E0] [B022DD]M[A217D7]e[9C11D5]d[950BD2]i[8F06CF]u[8800CC]m[-],[FFD700][AEC][-] [DECEA3]T02 辐射清剿[-] | 中型
aec_quest_T02_A2_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Medium location has been flagged with Radiated AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个中型兴趣点已被标记，其中有T02辐射级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T02_A3_name,quests,Quest,,[8800CC][[8F06CF]A[950BD2]E[9C11D5]C[A91CDA]][B022DD] [B628E0]T[BD2DE3]0[C433E6]2[CA39E8] [D744EE]R[DE4AF1]a[E54FF4]d[EB55F7]i[F25BF9]a[F860FC]t[F860FC]e[F25BF9]d[EB55F7] [E54FF4]C[DE4AF1]l[D744EE]e[CA39E8]a[C433E6]r[BD2DE3] [B628E0]|[B022DD] [A91CDA]L[9C11D5]a[950BD2]r[8F06CF]g[8800CC]e[-],[FFD700][AEC][-] [DECEA3]T02 辐射清剿[-] | 大型
aec_quest_T02_A3_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Large location has been flagged with Radiated AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个大型兴趣点已被标记，其中有T02辐射级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T02_A4_name,quests,Quest,,[8800CC][[8F06CF]A[950BD2]E[A217D7]C[A91CDA]][B022DD] [B628E0]T[BD2DE3]0[CA39E8]2[D13EEB] [D744EE]R[DE4AF1]a[E54FF4]d[F25BF9]i[F860FC]a[FF66FF]t[F860FC]e[F25BF9]d[E54FF4] [DE4AF1]C[D744EE]l[D13EEB]e[CA39E8]a[BD2DE3]r[B628E0] [B022DD]|[A91CDA] [A217D7]H[950BD2]u[8F06CF]g[8800CC]e[-],[FFD700][AEC][-] [DECEA3]T02 辐射清剿[-] | 巨型
aec_quest_T02_A4_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Huge location has been flagged with Radiated AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个巨型兴趣点已被标记，其中有T02辐射级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T02_A5_name,quests,Quest,,[8800CC][[8F06CF]A[950BD2]E[9C11D5]C[A217D7]][A91CDA] [B628E0]T[BD2DE3]0[C433E6]2[CA39E8] [D13EEB]R[D744EE]a[DE4AF1]d[E54FF4]i[EB55F7]a[F25BF9]t[F860FC]e[F860FC]d[F25BF9] [EB55F7]C[E54FF4]l[DE4AF1]e[D744EE]a[D13EEB]r[CA39E8] [C433E6]|[BD2DE3] [B628E0]M[A91CDA]a[A217D7]s[9C11D5]s[950BD2]i[8F06CF]v[8800CC]e[-],[FFD700][AEC][-] [DECEA3]T02 辐射清剿[-] | 超大型
aec_quest_T02_A5_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Massive location has been flagged with Radiated AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个超大型兴趣点已被标记，其中有T02辐射级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T03_A1_name,quests,Quest,,[8800CC][[8F06CF]A[950BD2]E[A217D7]C[A91CDA]][B022DD] [B628E0]T[BD2DE3]0[CA39E8]3[D13EEB] [D744EE]C[DE4AF1]h[E54FF4]a[F25BF9]r[F860FC]g[FF66FF]e[F860FC]d[F25BF9] [E54FF4]C[DE4AF1]l[D744EE]e[D13EEB]a[CA39E8]r[BD2DE3] [B628E0]|[B022DD] [A91CDA]S[A217D7]m[950BD2]a[8F06CF]l[8800CC]l[-],[FFD700][AEC][-] [DECEA3]T03 充能清剿[-] | 小型
aec_quest_T03_A1_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Small location has been flagged with Charged AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个小型兴趣点已被标记，其中有T03充能级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T03_A2_name,quests,Quest,,[8800CC][[8F06CF]A[950BD2]E[9C11D5]C[A91CDA]][B022DD] [B628E0]T[BD2DE3]0[C433E6]3[CA39E8] [D744EE]C[DE4AF1]h[E54FF4]a[EB55F7]r[F25BF9]g[F860FC]e[F860FC]d[F25BF9] [EB55F7]C[E54FF4]l[DE4AF1]e[D744EE]a[CA39E8]r[C433E6] [BD2DE3]|[B628E0] [B022DD]M[A91CDA]e[9C11D5]d[950BD2]i[8F06CF]u[8800CC]m[-],[FFD700][AEC][-] [DECEA3]T03 充能清剿[-] | 中型
aec_quest_T03_A2_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Medium location has been flagged with Charged AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个中型兴趣点已被标记，其中有T03充能级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T03_A3_name,quests,Quest,,[8800CC][[8F06CF]A[950BD2]E[A217D7]C[A91CDA]][B022DD] [B628E0]T[BD2DE3]0[CA39E8]3[D13EEB] [D744EE]C[DE4AF1]h[E54FF4]a[F25BF9]r[F860FC]g[FF66FF]e[F860FC]d[F25BF9] [E54FF4]C[DE4AF1]l[D744EE]e[D13EEB]a[CA39E8]r[BD2DE3] [B628E0]|[B022DD] [A91CDA]L[A217D7]a[950BD2]r[8F06CF]g[8800CC]e[-],[FFD700][AEC][-] [DECEA3]T03 充能清剿[-] | 大型
aec_quest_T03_A3_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Large location has been flagged with Charged AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个大型兴趣点已被标记，其中有T03充能级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T03_A4_name,quests,Quest,,[8800CC][[8F06CF]A[950BD2]E[A217D7]C[A91CDA]][B022DD] [B628E0]T[C433E6]0[CA39E8]3[D13EEB] [D744EE]C[E54FF4]h[EB55F7]a[F25BF9]r[F860FC]g[F860FC]e[F25BF9]d[EB55F7] [E54FF4]C[D744EE]l[D13EEB]e[CA39E8]a[C433E6]r[B628E0] [B022DD]|[A91CDA] [A217D7]H[950BD2]u[8F06CF]g[8800CC]e[-],[FFD700][AEC][-] [DECEA3]T03 充能清剿[-] | 巨型
aec_quest_T03_A4_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Huge location has been flagged with Charged AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个巨型兴趣点已被标记，其中有T03充能级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
aec_quest_T03_A5_name,quests,Quest,,[8800CC][[8F06CF]A[950BD2]E[9C11D5]C[A217D7]][B022DD] [B628E0]T[BD2DE3]0[C433E6]3[CA39E8] [D13EEB]C[D744EE]h[E54FF4]a[EB55F7]r[F25BF9]g[F860FC]e[FF66FF]d[F860FC] [F25BF9]C[EB55F7]l[E54FF4]e[D744EE]a[D13EEB]r[CA39E8] [C433E6]|[BD2DE3] [B628E0]M[B022DD]a[A217D7]s[9C11D5]s[950BD2]i[8F06CF]v[8800CC]e[-],[FFD700][AEC][-] [DECEA3]T03 充能清剿[-] | 超大型
aec_quest_T03_A5_offer,quests,Quest,,[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-]\nPurge the infestation. A Massive location has been flagged with Charged AEC hostiles. Clear it and return to any trader for your reward.\n[FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-] [FF3333]AEC[-] [5599FF]AEC[-] [00FF66]AEC[-],[FFD700][AEC][-]\n清除感染区。一个超大型兴趣点已被标记，其中有T03充能级AEC敌人。清除全部敌人后返回任意商人处领取奖励。
